roll_sin,roll_cos,pitch_sin,pitch_cos
0.017742781475543,0.99984258446293,-0.050255457028034,0.998736396172135
0.009437197663144,0.999955468658613,-0.004261517151506,0.999990919694558
-0.022152425547394,0.999754604911809,0.026010064735764,0.99966168103636
0.001474834300044,0.999998912431302,-0.000496510623519,0.999999876738593
0.01989866891346,0.99980200188611,-0.046702097364156,0.998908861759565
-0.009677072151174,0.999953176041049,-0.056592983048234,0.998397332863877
-0.016095397556939,0.999870460698527,-0.01590990523146,0.999873429447711
0.019284555027305,0.999814035677335,0.023836261166107,0.999715875963577
0.004824494649895,0.999988362057966,0.010424470279264,0.999945663733484
-0.020338261298596,0.99979315617149,-0.036828338960029,0.999321606615931
0.004740449602187,0.999988764005661,-0.058375042084778,0.998294723246397
0.017306034600925,0.999850239369073,-0.029695573321747,0.999558989217291
-0.013183149128541,0.999913098513593,0.015635971339261,0.999877750727697
-0.010151885297472,0.999948468284695,0.015779810469468,0.999875491039533
0.01697052094142,0.999855990340098,-0.025051660027402,0.999686157916509
0.002509056096115,0.999996852313799,-0.055421522482675,0.998463046309528
-0.018787419221303,0.999823500863529,-0.035813838902305,0.999358478696749
0.006491421992098,0.999978930498298,0.006054273815537,0.999981672716338
0.016514196607133,0.999863631357007,0.017735532116969,0.999842713080677
-0.017130635933003,0.999853259889936,-0.015596604311856,0.999878365569503
-0.005192736055609,0.999986517655242,-0.050785502882103,0.998709583761472
0.018700862039239,0.999825123588615,-0.040842192755192,0.999165609541756
-0.005193308183842,0.999986514684127,-0.001250881988118,0.99999921764682
-0.015789919872038,0.999875331444093,0.017976938847166,0.99983840177785
0.01488861116108,0.999889158485927,-0.008708644984581,0.999962079032266
0.005681936053892,0.999983857671052,-0.047149572359291,0.998887840463751
-0.015264725138609,0.999883487295616,-0.046267397125347,0.998929090558106
0.001216537478501,0.999999260018008,-0.010259017718314,0.999947374893027
0.013320099618923,0.999911283537766,0.017165649440374,0.999852659385017
-0.006456310329394,0.999979157811267,-0.001254285828013,0.999999213383221
-0.011254187193923,0.999936669629934,-0.03918640615233,0.999231917811308
0.011808701729943,0.999930274850929,-0.049645657054682,0.998766894092715
0.006342665435452,0.999979885095282,-0.018907304042814,0.999821240949517
-0.018407809612451,0.999830561918004,0.013108963900785,0.999914073841072
0.006191778786952,0.999980830753997,0.005983129779626,0.999982100918832
0.013052247043501,0.999914815795384,-0.030242616272869,0.999542587467374
-0.013286085786729,0.999911736066973,-0.0505593609835,0.998721057661718
-0.005591556262621,0.999984367127088,-0.028116994909128,0.999604639143537
0.014546572352144,0.999894193018843,0.006499875367586,0.999978875586983
-0.003081683227396,0.999995251602969,0.010308029517451,0.999946870852381
-0.010983280560084,0.999939681954936,-0.021607382384561,0.999766533259884
0.00745226071999,0.999972231519536,-0.04665323147192,0.99891114519422
0.007169955292229,0.999974295540194,-0.031208457408137,0.99951289745866
-0.0099113324591,0.999950881538131,0.001295803873822,0.999999160445808
-0.00342692826218,0.999994128064103,0.009650637011427,0.999953431518325
0.012678795528814,0.999919620841565,-0.016564602642742,0.999862797557389
-0.0044239828399,0.999990214140034,-0.044237240379488,0.99902105411428
-0.010950826539907,0.99994003790132,-0.037630007007656,0.999291740470522
0.011279735819471,0.999936381756281,-0.005572457181612,0.999984473739947
0.003728955266518,0.999993047422141,0.01132979565853,0.999935815805363
-0.012757818323315,0.999918615724115,-0.010190507852283,0.999948075426776
0.003347361234682,0.999994397570689,-0.038901725187017,0.999243041395572
